#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL17RA	IL1A	9606.ENSP00000320936	9606.ENSP00000263339	0	0	0	0	0	0	0	0.401	0.400
IL17RA	IL1B	9606.ENSP00000320936	9606.ENSP00000263341	0	0	0	0	0.090	0	0	0.611	0.631
IL17RA	STAT3	9606.ENSP00000320936	9606.ENSP00000264657	0	0	0	0	0.076	0	0	0.620	0.634
IL17RA	TLR4	9606.ENSP00000320936	9606.ENSP00000363089	0	0	0	0	0.069	0	0	0.393	0.410
IL17RA	ITGAX	9606.ENSP00000320936	9606.ENSP00000454623	0	0	0	0	0.114	0	0	0.393	0.439
IL17RA	ITGAM	9606.ENSP00000320936	9606.ENSP00000441691	0	0	0	0	0.100	0	0	0.471	0.504
IL17RA	STAT1	9606.ENSP00000320936	9606.ENSP00000354394	0	0	0	0	0	0	0	0.505	0.505
IL17RA	TNF	9606.ENSP00000320936	9606.ENSP00000398698	0	0	0	0	0.085	0	0	0.631	0.648
IL17RA	IL6	9606.ENSP00000320936	9606.ENSP00000385675	0	0	0	0	0	0	0	0.674	0.674
IL1A	MIF	9606.ENSP00000263339	9606.ENSP00000215754	0	0	0	0	0	0	0	0.456	0.456
IL1A	TGFB1	9606.ENSP00000263339	9606.ENSP00000221930	0	0	0	0	0	0	0	0.560	0.560
IL1A	SERPINE1	9606.ENSP00000263339	9606.ENSP00000223095	0	0	0	0	0.093	0	0	0.522	0.548
IL1A	PPARG	9606.ENSP00000263339	9606.ENSP00000287820	0	0	0	0	0	0	0	0.457	0.457
IL1A	IL32	9606.ENSP00000263339	9606.ENSP00000432218	0	0	0	0	0	0	0	0.459	0.459
IL1A	SPP1	9606.ENSP00000263339	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.455	0.466
IL1A	MRC1	9606.ENSP00000263339	9606.ENSP00000455897	0	0	0	0	0.064	0	0	0.457	0.470
IL1A	STAT1	9606.ENSP00000263339	9606.ENSP00000354394	0	0	0	0	0	0	0	0.519	0.519
IL1A	ITGAX	9606.ENSP00000263339	9606.ENSP00000454623	0	0	0	0	0.065	0	0	0.561	0.571
IL1A	ITGAM	9606.ENSP00000263339	9606.ENSP00000441691	0	0	0	0	0.062	0	0	0.627	0.635
IL1A	TLR4	9606.ENSP00000263339	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.841	0.844
IL1A	STAT3	9606.ENSP00000263339	9606.ENSP00000264657	0	0	0	0	0	0	0.650	0.595	0.852
IL1A	JUN	9606.ENSP00000263339	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.632	0.961
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.289	0	0.500	0.917	0.968
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.376	0	0.900	0.910	0.993
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.761	0	0.800	0.916	0.995
IL1B	SIRT1	9606.ENSP00000263341	9606.ENSP00000212015	0	0	0	0	0	0	0	0.651	0.651
IL1B	MIF	9606.ENSP00000263341	9606.ENSP00000215754	0	0	0	0	0	0	0	0.659	0.659
IL1B	MAPK1	9606.ENSP00000263341	9606.ENSP00000215832	0	0	0	0	0	0	0	0.426	0.426
IL1B	TGFB1	9606.ENSP00000263341	9606.ENSP00000221930	0	0	0	0	0.087	0	0	0.775	0.786
IL1B	SERPINE1	9606.ENSP00000263341	9606.ENSP00000223095	0	0	0	0	0.063	0	0	0.681	0.688
IL1B	KLRB1	9606.ENSP00000263341	9606.ENSP00000229402	0	0	0	0	0.064	0	0	0.466	0.478
IL1B	SOX9	9606.ENSP00000263341	9606.ENSP00000245479	0	0	0	0	0	0	0	0.527	0.527
IL1B	LGALS3	9606.ENSP00000263341	9606.ENSP00000254301	0	0	0	0	0.081	0	0	0.604	0.621
IL1B	LYZ	9606.ENSP00000263341	9606.ENSP00000261267	0	0	0	0	0.130	0	0	0.434	0.487
IL1B	XDH	9606.ENSP00000263341	9606.ENSP00000368727	0	0	0	0	0.063	0	0	0.403	0.417
IL1B	NR1I2	9606.ENSP00000263341	9606.ENSP00000336528	0	0	0	0	0	0	0	0.424	0.424
IL1B	SLC2A1	9606.ENSP00000263341	9606.ENSP00000416293	0	0	0	0	0	0	0	0.454	0.454
IL1B	SIRPA	9606.ENSP00000263341	9606.ENSP00000382941	0	0	0	0	0.098	0	0	0.424	0.458
IL1B	KRT18	9606.ENSP00000263341	9606.ENSP00000373487	0	0	0	0	0	0	0	0.462	0.462
IL1B	MERTK	9606.ENSP00000263341	9606.ENSP00000295408	0	0	0	0	0	0.056	0	0.458	0.466
IL1B	NR1H4	9606.ENSP00000263341	9606.ENSP00000447149	0	0	0	0	0	0	0	0.468	0.468
IL1B	LPL	9606.ENSP00000263341	9606.ENSP00000309757	0	0	0	0	0.062	0	0	0.459	0.470
IL1B	PRKCD	9606.ENSP00000263341	9606.ENSP00000378217	0	0	0	0	0.076	0	0	0.459	0.478
IL1B	LEPR	9606.ENSP00000263341	9606.ENSP00000330393	0	0	0	0	0	0	0	0.502	0.502
IL1B	RHOA	9606.ENSP00000263341	9606.ENSP00000400175	0	0	0	0	0	0	0	0.518	0.518
IL1B	PPARGC1A	9606.ENSP00000263341	9606.ENSP00000264867	0	0	0	0	0	0	0	0.522	0.522
IL1B	OLR1	9606.ENSP00000263341	9606.ENSP00000309124	0	0	0	0	0.097	0	0	0.504	0.533
IL1B	SREBF1	9606.ENSP00000263341	9606.ENSP00000348069	0	0	0	0	0	0	0	0.535	0.535
IL1B	ITIH4	9606.ENSP00000263341	9606.ENSP00000266041	0	0	0	0	0	0	0	0.556	0.556
IL1B	TXN	9606.ENSP00000263341	9606.ENSP00000363641	0	0	0	0	0	0	0	0.556	0.556
IL1B	IRS1	9606.ENSP00000263341	9606.ENSP00000304895	0	0	0	0	0	0	0	0.562	0.562
IL1B	TREM2	9606.ENSP00000263341	9606.ENSP00000362205	0	0	0	0	0.097	0	0	0.565	0.591
IL1B	IL32	9606.ENSP00000263341	9606.ENSP00000432218	0	0	0	0	0.065	0	0	0.595	0.605
IL1B	SPP1	9606.ENSP00000263341	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.617	0.625
IL1B	SOD2	9606.ENSP00000263341	9606.ENSP00000446252	0	0	0	0	0.240	0	0	0.564	0.654
IL1B	PPARA	9606.ENSP00000263341	9606.ENSP00000385523	0	0	0	0	0	0	0	0.663	0.663
IL1B	PPARG	9606.ENSP00000263341	9606.ENSP00000287820	0	0	0	0	0.062	0	0	0.739	0.745
IL1B	STAT1	9606.ENSP00000263341	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.740	0.746
IL1B	MRC1	9606.ENSP00000263341	9606.ENSP00000455897	0	0	0	0	0.106	0	0	0.774	0.789
IL1B	ITGAX	9606.ENSP00000263341	9606.ENSP00000454623	0	0	0	0	0.155	0	0	0.784	0.810
IL1B	ITGAM	9606.ENSP00000263341	9606.ENSP00000441691	0	0	0	0	0.181	0	0	0.839	0.863
IL1B	TLR4	9606.ENSP00000263341	9606.ENSP00000363089	0	0	0	0	0.160	0	0	0.917	0.927
IL1B	STAT3	9606.ENSP00000263341	9606.ENSP00000264657	0	0	0	0	0	0	0.650	0.831	0.938
IL1B	JUN	9606.ENSP00000263341	9606.ENSP00000360266	0	0	0	0	0.052	0	0.800	0.792	0.957
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.462	0	0.500	0.942	0.983
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.427	0	0.900	0.953	0.997
IL32	STAT3	9606.ENSP00000432218	9606.ENSP00000264657	0	0	0	0	0	0	0	0.795	0.795
IL32	MET	9606.ENSP00000432218	9606.ENSP00000317272	0	0	0	0	0	0	0	0.733	0.733
IL32	PRKCD	9606.ENSP00000432218	9606.ENSP00000378217	0	0	0	0	0	0.753	0	0.748	0.935
IL32	IL6	9606.ENSP00000432218	9606.ENSP00000385675	0	0	0	0	0	0	0	0.566	0.566
IL32	TNF	9606.ENSP00000432218	9606.ENSP00000398698	0	0	0	0	0.076	0	0	0.613	0.627
IL6	SIRT1	9606.ENSP00000385675	9606.ENSP00000212015	0	0	0	0	0	0	0	0.679	0.679
IL6	MIF	9606.ENSP00000385675	9606.ENSP00000215754	0	0	0	0	0	0	0	0.687	0.687
IL6	MAPK1	9606.ENSP00000385675	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.589	0.957
IL6	TGFB1	9606.ENSP00000385675	9606.ENSP00000221930	0	0	0	0	0.065	0	0.900	0.901	0.990
IL6	SERPINE1	9606.ENSP00000385675	9606.ENSP00000223095	0	0	0	0	0.160	0	0	0.803	0.827
IL6	KLRB1	9606.ENSP00000385675	9606.ENSP00000229402	0	0	0	0	0	0	0	0.466	0.466
IL6	SOX9	9606.ENSP00000385675	9606.ENSP00000245479	0	0	0	0	0	0	0	0.460	0.459
IL6	JUND	9606.ENSP00000385675	9606.ENSP00000252818	0	0	0	0	0.052	0	0	0.440	0.446
IL6	LGALS3	9606.ENSP00000385675	9606.ENSP00000254301	0	0	0	0	0.082	0	0	0.627	0.643
IL6	LGALS3BP	9606.ENSP00000385675	9606.ENSP00000262776	0	0	0	0	0.062	0	0	0.435	0.447
IL6	STAT3	9606.ENSP00000385675	9606.ENSP00000264657	0	0	0	0	0	0.182	0.900	0.917	0.992
IL6	PPARGC1A	9606.ENSP00000385675	9606.ENSP00000264867	0	0	0	0	0	0	0	0.611	0.611
IL6	ITIH4	9606.ENSP00000385675	9606.ENSP00000266041	0	0	0	0	0	0	0	0.559	0.559
IL6	PPARG	9606.ENSP00000385675	9606.ENSP00000287820	0	0	0	0	0	0	0	0.792	0.792
IL6	MERTK	9606.ENSP00000385675	9606.ENSP00000295408	0	0	0	0	0	0	0	0.452	0.452
IL6	IRS1	9606.ENSP00000385675	9606.ENSP00000304895	0	0	0	0	0	0	0	0.680	0.680
IL6	OLR1	9606.ENSP00000385675	9606.ENSP00000309124	0	0	0	0	0.089	0	0	0.517	0.541
IL6	LPL	9606.ENSP00000385675	9606.ENSP00000309757	0	0	0	0	0	0	0	0.571	0.571
IL6	MET	9606.ENSP00000385675	9606.ENSP00000317272	0	0	0	0	0.070	0	0	0.889	0.893
IL6	TNFRSF12A	9606.ENSP00000385675	9606.ENSP00000326737	0	0	0	0	0.070	0	0	0.414	0.431
IL6	LEPR	9606.ENSP00000385675	9606.ENSP00000330393	0	0	0	0	0	0.076	0.600	0.605	0.841
IL6	NR1I2	9606.ENSP00000385675	9606.ENSP00000336528	0	0	0	0	0	0	0	0.469	0.469
IL6	SREBF1	9606.ENSP00000385675	9606.ENSP00000348069	0	0	0	0	0	0	0	0.616	0.616
IL6	STAT1	9606.ENSP00000385675	9606.ENSP00000354394	0	0	0	0	0.062	0.117	0.900	0.846	0.985
IL6	VTCN1	9606.ENSP00000385675	9606.ENSP00000358470	0	0	0	0	0.049	0	0	0.407	0.412
IL6	JUN	9606.ENSP00000385675	9606.ENSP00000360266	0	0	0	0	0.052	0	0.900	0.822	0.981
IL6	TREM2	9606.ENSP00000385675	9606.ENSP00000362205	0	0	0	0	0	0	0	0.518	0.518
IL6	TLR4	9606.ENSP00000385675	9606.ENSP00000363089	0	0	0	0	0.081	0	0	0.937	0.940
IL6	TXN	9606.ENSP00000385675	9606.ENSP00000363641	0	0	0	0	0	0	0	0.509	0.509
IL6	MTHFR	9606.ENSP00000385675	9606.ENSP00000365777	0	0	0	0	0	0	0	0.406	0.406
IL6	XDH	9606.ENSP00000385675	9606.ENSP00000368727	0	0	0	0	0	0	0	0.404	0.404
IL6	KL	9606.ENSP00000385675	9606.ENSP00000369442	0	0	0	0	0	0	0	0.420	0.420
IL6	KRT18	9606.ENSP00000385675	9606.ENSP00000373487	0	0	0	0	0	0	0	0.428	0.428
IL6	PRKCD	9606.ENSP00000385675	9606.ENSP00000378217	0	0	0	0	0	0	0	0.459	0.459
IL6	SPP1	9606.ENSP00000385675	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.687	0.694
IL6	SIRPA	9606.ENSP00000385675	9606.ENSP00000382941	0	0	0	0	0.059	0	0	0.460	0.470
IL6	PPARA	9606.ENSP00000385675	9606.ENSP00000385523	0	0	0	0	0	0	0	0.694	0.694
IL6	SLC2A1	9606.ENSP00000385675	9606.ENSP00000416293	0	0	0	0	0	0	0	0.502	0.502
IL6	NR1H4	9606.ENSP00000385675	9606.ENSP00000447149	0	0	0	0	0	0	0	0.506	0.506
IL6	SOD2	9606.ENSP00000385675	9606.ENSP00000446252	0	0	0	0	0.110	0	0	0.562	0.594
IL6	RHOA	9606.ENSP00000385675	9606.ENSP00000400175	0	0	0	0	0	0	0	0.654	0.654
IL6	MRC1	9606.ENSP00000385675	9606.ENSP00000455897	0	0	0	0	0	0	0	0.743	0.743
IL6	ITGAX	9606.ENSP00000385675	9606.ENSP00000454623	0	0	0	0	0.049	0	0	0.808	0.810
IL6	ITGAM	9606.ENSP00000385675	9606.ENSP00000441691	0	0	0	0	0.049	0	0	0.860	0.861
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.125	0	0.900	0.941	0.994
ILF2	SNRPD3	9606.ENSP00000355011	9606.ENSP00000215829	0	0	0	0	0.685	0.692	0	0	0.899
ILF2	SNRPA1	9606.ENSP00000355011	9606.ENSP00000254193	0	0	0	0	0.523	0	0	0	0.523
ILF2	MCM4	9606.ENSP00000355011	9606.ENSP00000262105	0	0	0	0	0.212	0.270	0	0	0.400
ILF2	RPL8	9606.ENSP00000355011	9606.ENSP00000262584	0	0	0	0	0.369	0.202	0	0.045	0.477
ILF2	MCM6	9606.ENSP00000355011	9606.ENSP00000264156	0	0	0	0	0.242	0.270	0	0	0.423
ILF2	PSME3	9606.ENSP00000355011	9606.ENSP00000293362	0	0	0	0	0.535	0	0	0.152	0.589
ILF2	RAN	9606.ENSP00000355011	9606.ENSP00000446215	0	0	0	0	0.450	0	0	0.136	0.505
ILF2	SAFB	9606.ENSP00000355011	9606.ENSP00000467423	0	0	0	0	0.578	0	0	0.126	0.616
ILF2	SNRNP70	9606.ENSP00000355011	9606.ENSP00000472998	0	0	0	0	0.620	0.129	0	0.055	0.659
ING5	MCM6	9606.ENSP00000322142	9606.ENSP00000264156	0	0	0	0	0.062	0.476	0	0	0.487
ING5	MEAF6	9606.ENSP00000322142	9606.ENSP00000362166	0	0	0	0	0.085	0.965	0.900	0.981	0.999
IP6K2	QRICH1	9606.ENSP00000331103	9606.ENSP00000378830	0	0	0	0	0	0	0	0.523	0.523
IP6K2	STAT1	9606.ENSP00000331103	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.067	0.902
IRS1	SIRT1	9606.ENSP00000304895	9606.ENSP00000212015	0	0	0	0	0.062	0.501	0	0.770	0.883
IRS1	MAPK1	9606.ENSP00000304895	9606.ENSP00000215832	0	0	0	0	0	0.213	0.900	0.539	0.960
IRS1	SERPINE1	9606.ENSP00000304895	9606.ENSP00000223095	0	0	0	0	0.065	0	0	0.470	0.483
IRS1	NCK2	9606.ENSP00000304895	9606.ENSP00000233154	0	0	0	0	0	0.270	0.900	0.503	0.960
IRS1	YWHAH	9606.ENSP00000304895	9606.ENSP00000248975	0	0	0	0	0.066	0.742	0	0.108	0.766
IRS1	RAF1	9606.ENSP00000304895	9606.ENSP00000251849	0	0	0	0	0	0.132	0	0.400	0.457
IRS1	LGALS3	9606.ENSP00000304895	9606.ENSP00000254301	0	0	0	0	0	0	0	0.454	0.454
IRS1	PHLPP1	9606.ENSP00000304895	9606.ENSP00000262719	0	0	0	0	0	0.063	0	0.391	0.405
IRS1	STAT3	9606.ENSP00000304895	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.577	0.586
IRS1	PPARGC1A	9606.ENSP00000304895	9606.ENSP00000264867	0	0	0	0	0.062	0	0	0.662	0.669
IRS1	PPARG	9606.ENSP00000304895	9606.ENSP00000287820	0	0	0	0	0	0	0	0.752	0.752
IRS1	MTTP	9606.ENSP00000304895	9606.ENSP00000427679	0	0	0	0	0	0	0	0.401	0.401
IRS1	LPIN1	9606.ENSP00000304895	9606.ENSP00000397908	0	0	0	0	0.062	0	0	0.392	0.405
IRS1	UCP3	9606.ENSP00000304895	9606.ENSP00000323740	0	0	0	0	0	0	0	0.423	0.423
IRS1	SREBF2	9606.ENSP00000304895	9606.ENSP00000354476	0	0	0	0	0	0	0	0.434	0.434
IRS1	TLR4	9606.ENSP00000304895	9606.ENSP00000363089	0	0	0	0	0	0	0	0.503	0.503
IRS1	TCF7L2	9606.ENSP00000304895	9606.ENSP00000358404	0	0	0	0	0	0	0	0.564	0.564
IRS1	LPL	9606.ENSP00000304895	9606.ENSP00000309757	0	0	0	0	0.062	0	0	0.568	0.577
IRS1	MTPN	9606.ENSP00000304895	9606.ENSP00000376800	0	0	0	0	0.527	0.105	0	0.177	0.621
IRS1	PPARA	9606.ENSP00000304895	9606.ENSP00000385523	0	0	0	0	0.062	0	0	0.641	0.649
IRS1	SLC2A1	9606.ENSP00000304895	9606.ENSP00000416293	0	0	0	0	0	0	0	0.674	0.674
IRS1	TNF	9606.ENSP00000304895	9606.ENSP00000398698	0	0	0	0	0	0	0	0.691	0.691
IRS1	JUN	9606.ENSP00000304895	9606.ENSP00000360266	0	0	0	0	0.062	0	0	0.694	0.700
IRS1	SREBF1	9606.ENSP00000304895	9606.ENSP00000348069	0	0	0	0	0	0	0	0.713	0.713
IRS1	LEPR	9606.ENSP00000304895	9606.ENSP00000330393	0	0	0	0	0	0	0.600	0.576	0.823
IRS1	KL	9606.ENSP00000304895	9606.ENSP00000369442	0	0	0	0	0	0	0.800	0.399	0.874
IRS1	MET	9606.ENSP00000304895	9606.ENSP00000317272	0	0	0	0	0.070	0.132	0.600	0.709	0.893
IRS1	YWHAZ	9606.ENSP00000304895	9606.ENSP00000379287	0	0	0	0	0.066	0.733	0	0.690	0.916
IRS1	NRAS	9606.ENSP00000304895	9606.ENSP00000358548	0	0	0	0	0	0.142	0.900	0.254	0.930
IRS1	YWHAB	9606.ENSP00000304895	9606.ENSP00000361930	0	0	0	0	0.066	0.806	0	0.704	0.942
IRS1	PRKCD	9606.ENSP00000304895	9606.ENSP00000378217	0	0	0	0	0	0.678	0.900	0.700	0.989
ISLR	RCL1	9606.ENSP00000249842	9606.ENSP00000371169	0	0	0	0	0.062	0	0	0.651	0.658
ITCH	PSMD10	9606.ENSP00000480499	9606.ENSP00000217958	0	0	0	0	0.052	0.076	0.900	0.065	0.907
ITCH	PSME3	9606.ENSP00000480499	9606.ENSP00000293362	0	0	0	0	0.049	0	0.900	0.069	0.903
ITCH	PSMD4	9606.ENSP00000480499	9606.ENSP00000357879	0	0	0	0	0.049	0.283	0.900	0.208	0.938
ITCH	PI4K2A	9606.ENSP00000480499	9606.ENSP00000359665	0	0	0	0	0.066	0.433	0	0.058	0.457
ITCH	USP33	9606.ENSP00000480499	9606.ENSP00000359829	0	0	0	0	0.086	0	0	0.392	0.420
ITCH	JUN	9606.ENSP00000480499	9606.ENSP00000360266	0	0	0	0	0	0.869	0	0.389	0.916
ITCH	UBD	9606.ENSP00000480499	9606.ENSP00000366249	0	0	0	0	0.059	0.167	0	0.296	0.400
ITCH	PSMD14	9606.ENSP00000480499	9606.ENSP00000386541	0	0	0	0	0	0.102	0.900	0.226	0.924
ITCH	PSMC2	9606.ENSP00000480499	9606.ENSP00000391211	0	0	0	0	0	0.078	0.900	0.084	0.908
ITCH	KPNA2	9606.ENSP00000480499	9606.ENSP00000438483	0	0	0	0	0.062	0.327	0	0.168	0.429
ITCH	WBP2	9606.ENSP00000480499	9606.ENSP00000467579	0	0	0	0	0.063	0.752	0	0.396	0.848
ITCH	PSMC3	9606.ENSP00000480499	9606.ENSP00000481029	0	0	0	0	0.062	0.078	0.900	0.167	0.918
ITGA6	TNN	9606.ENSP00000386896	9606.ENSP00000239462	0	0	0	0	0.062	0.151	0.600	0.088	0.670
ITGA6	SOX9	9606.ENSP00000386896	9606.ENSP00000245479	0	0	0	0	0.065	0	0	0.478	0.491
ITGA6	YWHAH	9606.ENSP00000386896	9606.ENSP00000248975	0	0	0	0	0	0.073	0.900	0.058	0.905
ITGA6	ITGB5	9606.ENSP00000386896	9606.ENSP00000296181	0	0	0	0	0.098	0.190	0.800	0.617	0.936
ITGA6	MET	9606.ENSP00000386896	9606.ENSP00000317272	0	0	0	0	0.108	0.114	0.900	0.393	0.945
ITGA6	LAMA3	9606.ENSP00000386896	9606.ENSP00000324532	0	0	0	0	0.097	0.388	0.900	0.660	0.978
ITGA6	PARVA	9606.ENSP00000386896	9606.ENSP00000334008	0	0	0	0	0.063	0.132	0.600	0.229	0.715
ITGA6	TNR	9606.ENSP00000386896	9606.ENSP00000356646	0	0	0	0	0.062	0.151	0.600	0.088	0.670
ITGA6	YWHAB	9606.ENSP00000386896	9606.ENSP00000361930	0	0	0	0	0	0.109	0.900	0	0.907
ITGA6	KRT18	9606.ENSP00000386896	9606.ENSP00000373487	0	0	0	0	0.076	0	0	0.595	0.609
ITGA6	SPP1	9606.ENSP00000386896	9606.ENSP00000378517	0	0	0	0	0	0	0.600	0.324	0.718
ITGA6	YWHAZ	9606.ENSP00000386896	9606.ENSP00000379287	0	0	0	0	0	0.109	0.900	0.090	0.911
ITGA6	PARVB	9606.ENSP00000386896	9606.ENSP00000384515	0	0	0	0	0.063	0.132	0.600	0.196	0.703
ITGA6	ITGAX	9606.ENSP00000386896	9606.ENSP00000454623	0	0	0	0.563	0	0	0.360	0.284	0.430
ITGA6	ITGAM	9606.ENSP00000386896	9606.ENSP00000441691	0	0	0	0.572	0	0	0.360	0.406	0.464
ITGA6	KRT8	9606.ENSP00000386896	9606.ENSP00000449404	0	0	0	0	0	0	0	0.617	0.617
ITGA6	LAMA2	9606.ENSP00000386896	9606.ENSP00000400365	0	0	0	0	0.062	0.211	0.900	0.428	0.952
ITGAM	TGFB1	9606.ENSP00000441691	9606.ENSP00000221930	0	0	0	0	0.096	0	0	0.510	0.538
ITGAM	SERPINE1	9606.ENSP00000441691	9606.ENSP00000223095	0	0	0	0	0	0	0	0.419	0.419
ITGAM	KLRB1	9606.ENSP00000441691	9606.ENSP00000229402	0	0	0	0	0.137	0	0	0.510	0.559
ITGAM	LGALS3	9606.ENSP00000441691	9606.ENSP00000254301	0	0	0	0	0.062	0	0	0.683	0.690
ITGAM	LYVE1	9606.ENSP00000441691	9606.ENSP00000256178	0	0	0	0	0.089	0	0	0.608	0.628
ITGAM	LYZ	9606.ENSP00000441691	9606.ENSP00000261267	0	0	0	0	0.259	0	0	0.328	0.480
ITGAM	STAT3	9606.ENSP00000441691	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.667	0.674
ITGAM	PPARG	9606.ENSP00000441691	9606.ENSP00000287820	0	0	0	0	0.053	0.070	0	0.522	0.542
ITGAM	MERTK	9606.ENSP00000441691	9606.ENSP00000295408	0	0	0	0	0.080	0.075	0	0.581	0.612
ITGAM	ITGB5	9606.ENSP00000441691	9606.ENSP00000296181	0	0	0	0	0.084	0.190	0.720	0.349	0.846
ITGAM	STAT1	9606.ENSP00000441691	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.609	0.618
ITGAM	JUN	9606.ENSP00000441691	9606.ENSP00000360266	0	0	0	0	0	0	0	0.476	0.476
ITGAM	TREM2	9606.ENSP00000441691	9606.ENSP00000362205	0	0	0	0	0.176	0	0	0.545	0.609
ITGAM	TLR4	9606.ENSP00000441691	9606.ENSP00000363089	0	0	0	0	0.170	0.059	0	0.832	0.858
ITGAM	SPP1	9606.ENSP00000441691	9606.ENSP00000378517	0	0	0	0	0.048	0	0	0.474	0.478
ITGAM	SIRPA	9606.ENSP00000441691	9606.ENSP00000382941	0	0	0	0	0.126	0	0	0.681	0.709
ITGAM	TNF	9606.ENSP00000441691	9606.ENSP00000398698	0	0	0	0	0.201	0	0	0.855	0.879
ITGAM	RHOA	9606.ENSP00000441691	9606.ENSP00000400175	0	0	0	0	0	0	0.900	0.292	0.926
ITGAM	PMEL	9606.ENSP00000441691	9606.ENSP00000402758	0	0	0	0	0	0	0	0.400	0.400
ITGAM	MRC1	9606.ENSP00000441691	9606.ENSP00000455897	0	0	0	0	0.171	0	0	0.826	0.850
ITGAM	ITGAX	9606.ENSP00000441691	9606.ENSP00000454623	0	0	0	0.962	0.547	0	0.900	0.915	0.954
ITGAX	TGFB1	9606.ENSP00000454623	9606.ENSP00000221930	0	0	0	0	0.062	0	0	0.394	0.407
ITGAX	KLRB1	9606.ENSP00000454623	9606.ENSP00000229402	0	0	0	0	0.094	0	0	0.487	0.515
ITGAX	LGALS3	9606.ENSP00000454623	9606.ENSP00000254301	0	0	0	0	0.066	0	0	0.495	0.508
ITGAX	LYVE1	9606.ENSP00000454623	9606.ENSP00000256178	0	0	0	0	0.065	0	0	0.555	0.566
ITGAX	STAT3	9606.ENSP00000454623	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.569	0.579
ITGAX	PPARG	9606.ENSP00000454623	9606.ENSP00000287820	0	0	0	0	0.062	0.070	0	0.460	0.487
ITGAX	MERTK	9606.ENSP00000454623	9606.ENSP00000295408	0	0	0	0	0.062	0.075	0	0.546	0.572
ITGAX	ITGB5	9606.ENSP00000454623	9606.ENSP00000296181	0	0	0	0	0.063	0.190	0.720	0.287	0.828
ITGAX	STAT1	9606.ENSP00000454623	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.567	0.577
ITGAX	TREM2	9606.ENSP00000454623	9606.ENSP00000362205	0	0	0	0	0.200	0	0	0.467	0.555
ITGAX	TLR4	9606.ENSP00000454623	9606.ENSP00000363089	0	0	0	0	0.136	0.059	0	0.739	0.769
ITGAX	SPP1	9606.ENSP00000454623	9606.ENSP00000378517	0	0	0	0	0.062	0	0	0.516	0.526
ITGAX	SIRPA	9606.ENSP00000454623	9606.ENSP00000382941	0	0	0	0	0.098	0	0	0.681	0.700
ITGAX	TNF	9606.ENSP00000454623	9606.ENSP00000398698	0	0	0	0	0.142	0	0	0.823	0.842
ITGAX	PMEL	9606.ENSP00000454623	9606.ENSP00000402758	0	0	0	0	0	0	0	0.459	0.459
ITGAX	MRC1	9606.ENSP00000454623	9606.ENSP00000455897	0	0	0	0	0.118	0	0	0.821	0.835
ITGB5	MAPK1	9606.ENSP00000296181	9606.ENSP00000215832	0	0	0	0	0.062	0.182	0	0.543	0.618
ITGB5	TGFB1	9606.ENSP00000296181	9606.ENSP00000221930	0	0	0	0	0	0	0.600	0.293	0.705
ITGB5	SERPINE1	9606.ENSP00000296181	9606.ENSP00000223095	0	0	0	0	0.125	0	0.900	0.195	0.923
ITGB5	TNN	9606.ENSP00000296181	9606.ENSP00000239462	0	0	0	0.546	0.063	0.056	0.600	0.054	0.617
ITGB5	MERTK	9606.ENSP00000296181	9606.ENSP00000295408	0	0	0	0	0.062	0.232	0	0.352	0.493
ITGB5	LTBP3	9606.ENSP00000296181	9606.ENSP00000301873	0	0	0	0	0.062	0.283	0	0.231	0.438
ITGB5	TNR	9606.ENSP00000296181	9606.ENSP00000356646	0	0	0	0.544	0.063	0.056	0.600	0.054	0.617
ITGB5	PARVA	9606.ENSP00000296181	9606.ENSP00000334008	0	0	0	0	0.109	0.121	0.600	0.132	0.691
ITGB5	PARVB	9606.ENSP00000296181	9606.ENSP00000384515	0	0	0	0	0.053	0.121	0.600	0.183	0.691
ITGB5	LAMA2	9606.ENSP00000296181	9606.ENSP00000400365	0	0	0	0	0.085	0.130	0.600	0.186	0.706
